datetime_ist,timestamp,open,high,low,close,volume
2024-12-18 13:30:00+05:30,1734508800,839.45,840.8,837.2,837.25,1085250
2024-12-18 14:30:00+05:30,1734512400,837.3,840.85,837.0,840.75,2518522
2024-12-18 15:30:00+05:30,1734516000,840.8,840.8,838.15,838.15,418
2024-12-19 09:30:00+05:30,1734580800,822.1,830.0,820.55,828.7,2385655
2024-12-19 10:30:00+05:30,1734584400,828.5,832.75,827.75,832.0,1062851
2024-12-19 11:30:00+05:30,1734588000,831.4,838.0,831.4,833.1,1005691
2024-12-19 12:30:00+05:30,1734591600,833.1,834.5,829.0,829.15,994363
2024-12-19 13:30:00+05:30,1734595200,829.15,833.0,828.35,832.9,854240
2024-12-19 14:30:00+05:30,1734598800,832.7,834.25,831.25,832.25,1694109
2024-12-19 15:30:00+05:30,1734602400,832.8,832.8,832.8,832.8,1890
2024-12-20 09:30:00+05:30,1734667200,829.3,834.55,824.65,826.7,1383211
2024-12-20 10:30:00+05:30,1734670800,826.8,830.7,826.8,827.85,587525
2024-12-20 11:30:00+05:30,1734674400,827.7,830.5,825.6,826.3,541034
2024-12-20 12:30:00+05:30,1734678000,826.3,826.8,817.9,820.4,1145059
2024-12-20 13:30:00+05:30,1734681600,820.35,820.85,815.2,817.25,908741
2024-12-20 14:30:00+05:30,1734685200,817.5,817.6,810.0,814.0,5050456
2024-12-20 15:30:00+05:30,1734688800,812.0,812.0,812.0,812.0,2472
2024-12-23 09:30:00+05:30,1734926400,817.9,820.25,812.3,817.95,954377
2024-12-23 10:30:00+05:30,1734930000,817.6,823.9,817.0,823.6,731718
2024-12-23 11:30:00+05:30,1734933600,823.6,824.0,819.55,822.45,702698
2024-12-23 12:30:00+05:30,1734937200,822.45,823.4,820.55,821.75,518493
2024-12-23 13:30:00+05:30,1734940800,821.8,822.35,818.6,821.65,527904
2024-12-23 14:30:00+05:30,1734944400,821.65,822.2,820.05,820.5,875389
2024-12-23 15:30:00+05:30,1734948000,820.5,821.15,820.5,821.15,698
2024-12-24 09:30:00+05:30,1735012800,820.4,823.25,819.05,823.2,721377
2024-12-24 10:30:00+05:30,1735016400,823.2,824.75,819.8,819.95,906818
2024-12-24 11:30:00+05:30,1735020000,819.95,819.95,814.0,814.7,993541
2024-12-24 12:30:00+05:30,1735023600,814.7,816.65,813.2,813.75,1384296
2024-12-24 13:30:00+05:30,1735027200,813.8,814.1,809.2,810.8,2186882
2024-12-24 14:30:00+05:30,1735030800,810.85,813.65,810.3,813.0,4059528
2024-12-24 15:30:00+05:30,1735034400,812.05,812.05,812.05,812.05,2653
2024-12-26 09:30:00+05:30,1735185600,821.05,822.85,815.2,815.25,1236685
2024-12-26 10:30:00+05:30,1735189200,814.9,815.95,812.5,814.95,1100736
2024-12-26 11:30:00+05:30,1735192800,815.05,816.4,811.1,811.75,819103
2024-12-26 12:30:00+05:30,1735196400,811.8,813.55,811.35,811.7,976027
2024-12-26 13:30:00+05:30,1735200000,811.7,812.2,808.45,809.35,1494782
2024-12-26 14:30:00+05:30,1735203600,809.5,814.9,808.0,813.4,2022523
2024-12-26 15:30:00+05:30,1735207200,814.0,814.0,812.45,812.45,8946
2024-12-27 09:30:00+05:30,1735272000,813.75,815.8,810.5,813.1,1365430
2024-12-27 10:30:00+05:30,1735275600,813.1,814.35,810.7,812.1,1071666
2024-12-27 11:30:00+05:30,1735279200,812.15,813.05,809.45,810.0,780164
2024-12-27 12:30:00+05:30,1735282800,810.0,810.55,806.6,807.2,876605
2024-12-27 13:30:00+05:30,1735286400,807.2,807.4,802.0,803.9,2328004
2024-12-27 14:30:00+05:30,1735290000,803.7,803.95,797.25,800.85,3682292
2024-12-27 15:30:00+05:30,1735293600,799.65,799.65,799.65,799.65,3332
2024-12-30 09:30:00+05:30,1735531200,795.8,802.35,793.85,801.95,1329868
2024-12-30 10:30:00+05:30,1735534800,801.85,803.5,798.0,803.0,1499396
2024-12-30 11:30:00+05:30,1735538400,803.3,807.85,799.35,799.35,2538037
2024-12-30 12:30:00+05:30,1735542000,799.6,801.2,794.55,794.85,2142465
2024-12-30 13:30:00+05:30,1735545600,794.8,795.15,788.9,790.9,1935520
2024-12-30 14:30:00+05:30,1735549200,790.9,795.0,785.0,793.3,11433964
2024-12-30 15:30:00+05:30,1735552800,788.3,788.3,788.3,788.3,16052
2024-12-31 09:30:00+05:30,1735617600,792.9,795.0,790.5,793.05,1018583
2024-12-31 10:30:00+05:30,1735621200,793.05,796.15,792.35,793.2,808010
2024-12-31 11:30:00+05:30,1735624800,793.2,794.7,791.65,794.5,580544
2024-12-31 12:30:00+05:30,1735628400,794.3,797.85,794.0,796.75,1160877
2024-12-31 13:30:00+05:30,1735632000,796.75,799.2,794.25,794.5,1401006
2024-12-31 14:30:00+05:30,1735635600,794.5,796.4,793.0,796.0,3278943
2024-12-31 15:30:00+05:30,1735639200,794.95,794.95,794.95,794.95,1220
2025-01-01 09:30:00+05:30,1735704000,795.45,795.95,789.6,792.5,980767
2025-01-01 10:30:00+05:30,1735707600,792.6,797.25,791.5,794.95,1536181
2025-01-01 11:30:00+05:30,1735711200,795.0,795.5,792.25,794.0,1007747
2025-01-01 12:30:00+05:30,1735714800,794.0,794.05,791.6,792.0,618666
2025-01-01 13:30:00+05:30,1735718400,792.0,798.6,791.6,794.75,1312742
2025-01-01 14:30:00+05:30,1735722000,794.8,795.4,792.25,794.3,1460671
2025-01-01 15:30:00+05:30,1735725600,793.2,793.2,793.2,793.2,1107
2025-01-02 09:30:00+05:30,1735790400,793.65,794.4,790.1,791.5,1094796
2025-01-02 10:30:00+05:30,1735794000,791.5,793.0,790.25,792.2,971642
2025-01-02 11:30:00+05:30,1735797600,792.3,792.65,787.2,790.15,1452265
2025-01-02 12:30:00+05:30,1735801200,790.25,798.95,790.25,798.0,2424786
2025-01-02 13:30:00+05:30,1735804800,800.05,800.45,798.65,798.7,2132203
2025-01-02 14:30:00+05:30,1735808400,798.7,802.35,798.05,802.25,2891599
2025-01-03 09:30:00+05:30,1735876800,808.1,809.5,800.6,800.65,1744120
2025-01-03 10:30:00+05:30,1735880400,800.75,802.5,798.2,801.8,1882835
2025-01-03 11:30:00+05:30,1735884000,801.8,802.8,796.95,797.45,2890143
2025-01-03 12:30:00+05:30,1735887600,797.5,801.0,797.4,800.1,874996
2025-01-03 13:30:00+05:30,1735891200,800.1,800.5,793.5,793.95,1711880
2025-01-03 14:30:00+05:30,1735894800,794.0,795.0,792.4,793.3,3251372
2025-01-03 15:30:00+05:30,1735898400,793.4,793.4,793.4,793.4,1212
2025-01-06 09:30:00+05:30,1736136000,788.85,789.85,782.55,789.0,1879675
2025-01-06 10:30:00+05:30,1736139600,788.25,789.95,781.3,784.4,1957080
2025-01-06 11:30:00+05:30,1736143200,784.4,785.45,778.1,781.45,1681209
2025-01-06 12:30:00+05:30,1736146800,781.65,784.65,776.7,777.0,1476856
2025-01-06 13:30:00+05:30,1736150400,777.25,777.4,773.3,775.65,1418932
2025-01-06 14:30:00+05:30,1736154000,775.6,779.1,773.6,778.4,2392138
2025-01-06 15:30:00+05:30,1736157600,776.4,776.4,776.4,776.4,1998
2025-01-07 09:30:00+05:30,1736222400,780.3,783.85,774.9,776.95,2350227
2025-01-07 10:30:00+05:30,1736226000,777.1,778.8,775.0,778.15,1414212
2025-01-07 11:30:00+05:30,1736229600,778.15,780.9,777.5,779.35,889235
2025-01-07 12:30:00+05:30,1736233200,779.4,780.95,778.5,780.5,844196
2025-01-07 13:30:00+05:30,1736236800,780.1,782.3,778.65,779.2,1021858
2025-01-07 14:30:00+05:30,1736240400,779.5,780.1,776.95,778.4,2200631
2025-01-07 15:30:00+05:30,1736244000,778.75,778.75,778.75,778.75,1560
2025-01-08 09:30:00+05:30,1736308800,777.25,779.2,771.4,771.7,1741415
2025-01-08 10:30:00+05:30,1736312400,771.75,772.0,765.5,766.05,2509171
2025-01-08 11:30:00+05:30,1736316000,766.15,766.45,760.5,762.5,3589913
2025-01-08 12:30:00+05:30,1736319600,762.65,765.45,760.2,764.05,2694303
2025-01-08 13:30:00+05:30,1736323200,764.2,774.2,764.0,770.6,2611544
2025-01-08 14:30:00+05:30,1736326800,770.9,772.5,770.0,770.85,1949191
2025-01-08 15:30:00+05:30,1736330400,771.35,771.35,771.15,771.15,4188
2025-01-09 09:30:00+05:30,1736395200,764.2,770.2,762.5,764.4,3318836
2025-01-09 10:30:00+05:30,1736398800,764.6,765.0,759.6,761.25,1499089
2025-01-09 11:30:00+05:30,1736402400,761.25,763.0,757.65,759.95,1813933
2025-01-09 12:30:00+05:30,1736406000,760.0,762.0,758.05,761.2,916579
2025-01-09 13:30:00+05:30,1736409600,761.15,763.0,758.85,759.45,1447065
2025-01-09 14:30:00+05:30,1736413200,759.5,762.0,759.25,762.0,2834493
2025-01-09 15:30:00+05:30,1736416800,760.45,760.45,760.45,760.45,802
2025-01-10 09:30:00+05:30,1736481600,750.8,752.2,745.8,747.65,2503497
2025-01-10 10:30:00+05:30,1736485200,747.7,755.55,747.05,752.25,1676695
2025-01-10 11:30:00+05:30,1736488800,752.2,753.9,745.0,745.2,1617587
2025-01-10 12:30:00+05:30,1736492400,745.15,750.35,744.35,747.65,1169604
2025-01-10 13:30:00+05:30,1736496000,747.55,748.3,742.15,745.05,1510995
2025-01-10 14:30:00+05:30,1736499600,745.05,745.25,742.1,744.8,2355809
2025-01-10 15:30:00+05:30,1736503200,743.25,743.25,743.25,743.25,3846
2025-01-13 09:30:00+05:30,1736740800,738.8,742.5,732.0,741.8,1868444
2025-01-13 10:30:00+05:30,1736744400,741.7,743.95,739.0,740.7,935215
2025-01-13 11:30:00+05:30,1736748000,740.95,741.0,736.1,737.25,902759
2025-01-13 12:30:00+05:30,1736751600,737.15,737.5,733.4,734.5,922595
2025-01-13 13:30:00+05:30,1736755200,734.7,735.3,728.5,729.7,1544299
2025-01-13 14:30:00+05:30,1736758800,730.0,731.4,722.8,728.95,3075651
2025-01-13 15:30:00+05:30,1736762400,729.5,729.5,729.5,729.5,3158
2025-01-14 09:30:00+05:30,1736827200,744.95,747.0,738.0,745.65,1921547
2025-01-14 10:30:00+05:30,1736830800,745.8,753.9,745.05,752.85,2017454
2025-01-14 11:30:00+05:30,1736834400,752.55,753.25,748.05,749.45,1342589
2025-01-14 12:30:00+05:30,1736838000,749.3,753.6,747.95,753.45,1032974
2025-01-14 13:30:00+05:30,1736841600,753.2,756.9,750.4,754.95,1800587
2025-01-14 14:30:00+05:30,1736845200,754.9,755.4,745.75,750.5,2879514
2025-01-14 15:30:00+05:30,1736848800,748.15,748.15,748.15,748.15,1501
2025-01-15 09:30:00+05:30,1736913600,753.25,758.6,750.1,756.5,1593714
2025-01-15 10:30:00+05:30,1736917200,756.6,758.0,755.05,756.5,803264
2025-01-15 11:30:00+05:30,1736920800,756.4,758.5,754.6,757.1,683814
2025-01-15 12:30:00+05:30,1736924400,757.0,758.3,752.0,752.0,1021399
2025-01-15 13:30:00+05:30,1736928000,752.3,753.6,750.4,751.5,1279986
2025-01-15 14:30:00+05:30,1736931600,751.55,755.4,751.35,754.2,1620796
2025-01-15 15:30:00+05:30,1736935200,754.95,754.95,753.7,753.7,2348
2025-01-16 09:30:00+05:30,1737000000,770.6,774.8,768.35,773.1,1767670
2025-01-16 10:30:00+05:30,1737003600,773.0,776.65,767.65,767.85,2118886
2025-01-16 11:30:00+05:30,1737007200,767.7,768.75,762.05,763.45,1249077
2025-01-16 12:30:00+05:30,1737010800,763.45,768.25,763.35,765.55,1275562
2025-01-16 13:30:00+05:30,1737014400,765.5,767.9,763.85,763.9,866804
2025-01-16 14:30:00+05:30,1737018000,763.9,768.0,763.05,767.0,2655748
2025-01-16 15:30:00+05:30,1737021600,766.3,766.3,766.3,766.3,888
2025-01-17 09:30:00+05:30,1737086400,766.45,767.8,763.1,767.3,825937
2025-01-17 10:30:00+05:30,1737090000,767.35,767.4,760.65,761.9,944108
2025-01-17 11:30:00+05:30,1737093600,761.9,764.75,760.7,762.0,731505
2025-01-17 12:30:00+05:30,1737097200,762.15,763.9,760.1,760.8,569144
2025-01-17 13:30:00+05:30,1737100800,760.5,764.4,759.4,763.7,746327
2025-01-17 14:30:00+05:30,1737104400,763.75,765.9,763.1,763.8,1310596
2025-01-17 15:30:00+05:30,1737108000,764.1,764.1,764.1,764.1,828
2025-01-20 09:30:00+05:30,1737345600,771.8,777.7,770.6,776.9,1700819
2025-01-20 10:30:00+05:30,1737349200,776.9,779.35,773.2,778.7,1805891
2025-01-20 11:30:00+05:30,1737352800,778.75,783.35,778.75,781.45,1610963
2025-01-20 12:30:00+05:30,1737356400,781.45,785.0,780.5,783.15,1025439
2025-01-20 13:30:00+05:30,1737360000,783.3,784.0,781.0,781.25,757256
2025-01-20 14:30:00+05:30,1737363600,781.15,781.45,777.7,778.5,1350970
2025-01-20 15:30:00+05:30,1737367200,779.25,779.25,779.25,779.25,1484
2025-01-21 09:30:00+05:30,1737432000,776.0,776.35,765.05,765.6,1564482
2025-01-21 10:30:00+05:30,1737435600,765.75,767.85,761.65,761.8,1118715
2025-01-21 11:30:00+05:30,1737439200,761.8,774.5,761.65,763.15,3437882
2025-01-21 12:30:00+05:30,1737442800,763.1,768.45,762.6,767.5,1429720
2025-01-21 13:30:00+05:30,1737446400,767.35,767.95,762.5,763.7,1237562
2025-01-21 14:30:00+05:30,1737450000,763.7,764.45,756.25,759.8,4245926
2025-01-21 15:30:00+05:30,1737453600,759.05,759.05,759.05,759.05,2023
2025-01-22 09:30:00+05:30,1737518400,755.6,757.35,751.3,755.25,1467581
2025-01-22 10:30:00+05:30,1737522000,755.25,756.2,748.0,749.0,1071949
2025-01-22 11:30:00+05:30,1737525600,749.05,749.7,743.5,745.25,1117543
2025-01-22 12:30:00+05:30,1737529200,745.3,747.45,741.6,742.55,909428
2025-01-22 13:30:00+05:30,1737532800,742.45,744.7,738.0,743.5,1631492
2025-01-22 14:30:00+05:30,1737536400,743.5,755.0,743.0,753.45,2756723
2025-01-22 15:30:00+05:30,1737540000,753.45,753.45,753.45,753.45,4651
2025-01-23 09:30:00+05:30,1737604800,744.0,753.0,743.1,751.85,1933977
2025-01-23 10:30:00+05:30,1737608400,751.8,752.35,746.5,748.8,1065017
2025-01-23 11:30:00+05:30,1737612000,748.85,749.7,746.1,748.9,790290
2025-01-23 12:30:00+05:30,1737615600,748.95,752.1,748.6,750.55,1101576
2025-01-23 13:30:00+05:30,1737619200,750.55,755.5,746.4,746.4,1812569
2025-01-23 14:30:00+05:30,1737622800,746.6,748.75,744.5,746.25,3200570
2025-01-23 15:30:00+05:30,1737626400,745.9,745.9,745.9,745.9,1655
2025-01-24 09:30:00+05:30,1737691200,744.85,746.3,739.0,742.35,1999879
2025-01-24 10:30:00+05:30,1737694800,742.35,751.2,741.65,751.15,1474247
2025-01-24 11:30:00+05:30,1737698400,751.15,753.7,748.4,751.65,1287493
2025-01-24 12:30:00+05:30,1737702000,751.75,751.75,746.1,748.8,1290637
2025-01-24 13:30:00+05:30,1737705600,748.8,749.25,744.0,745.45,1483635
2025-01-24 14:30:00+05:30,1737709200,745.9,746.2,741.65,744.5,2075418
2025-01-24 15:30:00+05:30,1737712800,744.15,744.15,744.15,744.15,834
2025-01-27 09:30:00+05:30,1737950400,742.5,751.3,741.15,742.5,2940410
2025-01-27 10:30:00+05:30,1737954000,743.0,751.3,742.75,750.25,1619609
2025-01-27 11:30:00+05:30,1737957600,750.3,755.35,748.35,753.75,1664455
2025-01-27 12:30:00+05:30,1737961200,753.75,754.5,749.85,752.0,1525236
2025-01-27 13:30:00+05:30,1737964800,752.0,753.65,747.3,751.4,1323654
2025-01-27 14:30:00+05:30,1737968400,751.5,751.5,747.75,748.0,1651926
2025-01-27 15:30:00+05:30,1737972000,747.5,749.2,747.5,749.2,5659
2025-01-28 09:30:00+05:30,1738036800,752.5,752.75,745.6,750.0,2201726
2025-01-28 10:30:00+05:30,1738040400,750.05,751.4,747.5,750.35,2208907
2025-01-28 11:30:00+05:30,1738044000,750.35,753.0,749.15,749.35,1527753
2025-01-28 12:30:00+05:30,1738047600,749.35,756.4,749.05,755.15,1487902
2025-01-28 13:30:00+05:30,1738051200,755.25,756.4,753.4,755.8,1757186
2025-01-28 14:30:00+05:30,1738054800,755.55,759.75,749.0,752.15,3874243
2025-01-28 15:30:00+05:30,1738058400,752.4,752.4,752.4,752.4,2815
2025-01-29 09:30:00+05:30,1738123200,752.7,758.6,752.7,758.0,1173769
2025-01-29 10:30:00+05:30,1738126800,757.8,759.5,753.25,756.05,1629815
2025-01-29 11:30:00+05:30,1738130400,756.15,760.4,755.7,758.65,983297
2025-01-29 12:30:00+05:30,1738134000,758.55,759.0,755.9,758.35,802983
2025-01-29 13:30:00+05:30,1738137600,758.3,759.45,757.05,757.35,1265961
2025-01-29 14:30:00+05:30,1738141200,757.45,759.55,756.2,758.85,2737252
2025-01-29 15:30:00+05:30,1738144800,758.5,758.5,758.45,758.45,2057
2025-01-30 09:30:00+05:30,1738209600,756.0,761.5,754.9,761.0,1907518
2025-01-30 10:30:00+05:30,1738213200,761.1,762.4,757.15,761.1,1374470
2025-01-30 11:30:00+05:30,1738216800,761.15,762.5,759.6,762.1,1063892
2025-01-30 12:30:00+05:30,1738220400,762.25,762.8,760.15,761.0,1207719
2025-01-30 13:30:00+05:30,1738224000,760.95,763.9,760.1,761.25,2002637
2025-01-30 14:30:00+05:30,1738227600,761.2,765.0,759.25,764.5,2734118
2025-01-30 15:30:00+05:30,1738231200,762.6,762.6,762.6,762.6,660
2025-01-31 09:30:00+05:30,1738296000,763.5,766.15,760.0,765.4,1313203
2025-01-31 10:30:00+05:30,1738299600,765.55,769.8,765.35,767.5,1613676
2025-01-31 11:30:00+05:30,1738303200,767.2,775.65,766.95,772.75,1676942
2025-01-31 12:30:00+05:30,1738306800,772.75,777.5,772.25,777.3,1072267
2025-01-31 13:30:00+05:30,1738310400,777.2,777.2,769.25,772.95,1596932
2025-01-31 14:30:00+05:30,1738314000,772.8,774.0,771.75,773.1,2280938
2025-01-31 15:30:00+05:30,1738317600,772.9,772.9,772.9,772.9,2318
2025-02-01 09:30:00+05:30,1738382400,771.0,776.15,770.85,773.95,891611
2025-02-01 10:30:00+05:30,1738386000,773.95,778.75,773.35,778.2,934900
2025-02-01 11:30:00+05:30,1738389600,778.15,778.15,762.45,764.95,1977877
2025-02-01 12:30:00+05:30,1738393200,764.7,765.75,752.45,758.85,2094273
2025-02-01 13:30:00+05:30,1738396800,758.6,766.3,757.0,765.8,1439445
2025-02-01 14:30:00+05:30,1738400400,765.8,767.25,761.55,766.4,1594855
2025-02-01 15:30:00+05:30,1738404000,766.0,766.0,766.0,766.0,2418
2025-02-03 09:30:00+05:30,1738555200,761.6,762.75,753.5,760.7,1563623
2025-02-03 10:30:00+05:30,1738558800,760.6,762.35,756.2,756.45,1610753
2025-02-03 11:30:00+05:30,1738562400,756.3,756.95,753.5,756.25,857583
2025-02-03 12:30:00+05:30,1738566000,756.25,759.65,754.85,757.9,875411
2025-02-03 13:30:00+05:30,1738569600,757.95,762.6,757.5,760.9,899512
2025-02-03 14:30:00+05:30,1738573200,760.9,762.4,759.1,761.05,1321829
2025-02-03 15:30:00+05:30,1738576800,760.95,760.95,760.95,760.95,687
2025-02-04 09:30:00+05:30,1738641600,769.4,776.3,769.4,772.3,1702884
2025-02-04 10:30:00+05:30,1738645200,772.55,772.75,769.15,770.05,682001
2025-02-04 12:30:00+05:30,1738652400,779.15,780.55,777.0,777.15,3364464
2025-02-04 13:30:00+05:30,1738656000,777.15,779.6,774.5,775.35,1981646
2025-02-04 14:30:00+05:30,1738659600,775.1,781.15,775.1,778.5,3664322
2025-02-04 15:30:00+05:30,1738663200,779.2,779.2,779.2,779.2,2136
2025-02-05 09:30:00+05:30,1738728000,778.7,779.95,774.4,774.95,2156840
2025-02-05 10:30:00+05:30,1738731600,775.0,777.0,772.5,773.7,2153172
2025-02-05 11:30:00+05:30,1738735200,773.7,774.45,767.2,769.05,2244228
2025-02-05 12:30:00+05:30,1738738800,769.05,771.6,768.05,771.0,1078638
2025-02-05 13:30:00+05:30,1738742400,770.9,772.4,767.0,768.4,1283828
2025-02-05 14:30:00+05:30,1738746000,768.5,769.55,765.0,765.5,3275001
2025-02-05 15:30:00+05:30,1738749600,766.05,766.05,766.05,766.05,13797
2025-02-06 09:30:00+05:30,1738814400,764.3,766.9,762.1,765.85,1752014
2025-02-06 10:30:00+05:30,1738818000,766.0,767.75,761.6,763.4,2245049
2025-02-06 11:30:00+05:30,1738821600,763.45,763.8,757.5,759.5,3273220
2025-02-06 12:30:00+05:30,1738825200,759.6,760.5,755.75,759.9,1806797
2025-02-06 13:30:00+05:30,1738828800,759.85,768.85,751.55,760.25,8835322
2025-02-06 14:30:00+05:30,1738832400,760.25,764.2,750.05,753.95,13319232
2025-02-06 15:30:00+05:30,1738836000,752.25,752.25,752.25,752.25,7079
2025-02-07 09:30:00+05:30,1738900800,742.9,746.8,733.7,738.9,9548637
